粉碎“四人帮”以后，邓小平同志一复出，就主动提出抓科学和教育。	粉碎 “ 四人帮 ” 以后 ， 邓小平 同志 一 复出 ， 就 主动 提出 抓 科学 和 教育 。
他总是从全局的高度，以战略的眼光看待教育的改革和发展，对教育事业倾注了大量心血。	他 总是 从 全局 的 高度 ， 以 战略 的 眼光 看待 教育 的 改革 和 发展 ， 对 教育 事业 倾注 了 大量 心血 。
今后白虎的自身意外伤害保险事宜正在进行中。	今后 白虎 的 自身 意外 伤害 保险 事宜 正在 进行 中 。
天津承保境外珍稀动物运输险成功	天津 承 保 境外 珍稀 动物 运输 险 成功
严肃查处挤占挪用收购资金行为。	严肃 查处 挤占 挪用 收购 资金 行为 。
加强对粮食库存变化情况的监督检查，严格监控粮食储存、销售、移库、贷款回笼等情况。	加强 对 粮食 库存 变化 情况 的 监督 检查 ， 严格 监控 粮食 储存 、 销售 、 移 库 、 贷款 回笼 等 情况 。
中国需要世界，世界也需要中国。	中国 需要 世界 ， 世界 也 需要 中国 。
这样，就能有效地维护国际金融秩序。	这样 ， 就 能 有效 地 维护 国际 金融 秩序 。
同时，我们认为，在各国经济联系日益密切的条件下，金融体系的正常运行对经济全局的稳定和发展至关重要。	同时 ， 我们 认为 ， 在 各国 经济 联系 日益 密切 的 条件 下 ， 金融 体系 的 正常 运行 对 经济 全局 的 稳定 和 发展 至关重要 。
经过深刻的结构调整，辅之以适当的财政与货币政策，再加上有关国际组织的积极援助，随着市场信心的恢复，东南亚国家可以克服暂时的困难，取得经济的继续增长。	经过 深刻 的 结构 调整 ， 辅 之 以 适当 的 财政 与 货币 政策 ， 再 加上 有关 国际 组织 的 积极 援助 ， 随着 市场 信心 的 恢复 ， 东南亚 国家 可以 克服 暂时 的 困难 ， 取得 经济 的 继续 增长 。
因此，危机对银行活动的影响表现在以美元而不是卢比储蓄这一趋势的转变。	因此 ， 危机 对 银行 活动 的 影响 表现 在 以 美元 而 不是 卢比 储蓄 这 一 趋势 的 转变 。
但不幸的是印度尼西亚还没有对症下药，经济和社会局势进一步恶化。	但 不幸 的 是 印度尼西亚 还 没有 对症下药 ， 经济 和 社会 局势 进一步 恶化 。
其影响程度的大小主要由本国或地区货币的贬值率、企业倒闭和证券价格下跌的情况来衡量。	其 影响 程度 的 大小 主要 由 本国 或 地区 货币 的 贬值 率 、 企业 倒闭 和 证券 价格 下跌 的 情况 来 衡量 。
这个进程也会推动整个亚洲金融市场趋于完善。	这个 进程 也 会 推动 整个 亚洲 金融市场 趋于 完善 。
目前启用公共基金的工作正在顺利地进行着。	目前 启用 公共 基金 的 工作 正在 顺利 地 进行 着 。
政府也扩大了“就业保险系统”。	政府 也 扩大 了 “ 就业 保险 系统 ” 。
为了稳定价格和汇率，政府加强了货币和财政的紧缩政策，也鼓励提高利率。	为了 稳定 价格 和 汇率 ， 政府 加强 了 货币 和 财政 的 紧缩 政策 ， 也 鼓励 提高 利率 。
与会的银行家们就亚洲最近的金融形势及应采取的对策畅谈了各自的见解。	与会 的 银行家 们 就 亚洲 最近 的 金融 形势 及 应 采取 的 对策 畅谈 了 各自 的 见解 。
———部分亚洲银行家谈最近金融形势及对策	— — — 部分 亚洲 银行家 谈 最近 金融 形势 及 对策
五、利用外资的力度将进一步增大。	五 、 利用 外资 的 力度 将 进一步 增大 。
四、产业投资基金将发挥重要作用。	四 、 产业 投资 基金 将 发挥 重要 作用 。
三、项目直接融资的比重进一步提高。	三 、 项目 直接 融资 的 比重 进一步 提高 。
有一位著名剧作家曾说：剧作家千万别听评论家的！	有 一 位 著名 剧作家 曾 说 ： 剧作家 千万 别 听 评论家 的 ！
笔者有幸在不长时间内看过《虎踞钟山》的三次演出，令人惊讶的是每次都有改动，而且越改越精。	笔者 有幸 在 不 长 时间 内 看 过 《 虎 踞 钟山 》 的 三次 演出 ， 令人 惊讶 的 是 每次 都 有 改动 ， 而且 越 改 越 精 。
他们的忘我教学，使目前业余少儿京剧队伍成为一支不可忽视的后备力量。	他们 的 忘我 教学 ， 使 目前 业余 少儿 京剧 队伍 成为 一 支 不可 忽视 的 后备 力量 。
在当前的京剧舞台上，少年学生演出的京剧格外引人注目。	在 当前 的 京剧 舞台 上 ， 少年 学生 演出 的 京剧 格外 引人注目 。
由于该剧在艺术表现上过于追求全景式，也导致该剧出现了一些大而无当、笔墨分散的叙事上的失误。	由于 该 剧 在 艺术 表现 上 过于 追求 全景 式 ， 也 导致 该 剧 出现 了 一些 大而无当 、 笔墨 分散 的 叙事 上 的 失误 。
然而，如果剧本写作上能把这个人物设计得再复杂些，就更好了。	然而 ， 如果 剧本 写作 上 能 把 这个 人物 设计 得 再 复杂 些 ， 就 更 好 了 。
一部电视故事片的成败，最终取决于人物的塑造。	一 部 电视 故事片 的 成败 ， 最终 取决于 人物 的 塑造 。
一些老艺术家深感后生可畏，欣喜后继有人。	一些 老 艺术家 深感 后生可畏 ， 欣喜 后继有人 。
这一成功经验在今天肯定依然有着启示作用。	这 一 成功 经验 在 今天 肯定 依然 有着 启示 作用 。
看他们的演出，让人惊异于他们在艺术上继承与创新的悟性。	看 他们 的 演出 ， 让 人 惊异 于 他们 在 艺术 上 继承 与 创新 的 悟性 。
然而他们的表演却很老到，行当齐全，流派纷呈，具有大家风范。	然而 他们 的 表演 却 很 老到 ， 行当 齐全 ， 流派 纷呈 ， 具有 大家 风范 。
电视剧《人间正道》在中央电视台播出后，引起了观众的强烈反响。	电视剧 《 人间 正道 》 在 中央电视台 播出 后 ， 引起 了 观众 的 强烈 反响 。
因此，这个戏尽管还存在一些诸如叙事拖沓之类的不足，但观众对这个戏的喜爱，却完全是意料之中的。	因此 ， 这个 戏 尽管 还 存在 一些 诸如 叙事 拖沓 之类 的 不足 ， 但 观众 对 这个 戏 的 喜爱 ， 却 完全 是 意料之中 的 。
更可见出此剧思想与艺术特色的，是不同人物之间的人格较量。	更 可见 出 此 剧 思想 与 艺术 特色 的 ， 是 不同 人物 之间 的 人格 较量 。
毫无疑问，为国家和人民的幸福一往无前义无反顾的人，是当代的英雄。	毫无疑问 ， 为 国家 和 人民 的 幸福 一往无前 义无反顾 的 人 ， 是 当代 的 英雄 。
它把建设工地的宏大场景与对人的细致入微的性格刻画和心理描写结合了起来，把尖锐复杂的政治斗争与人物的性格冲突结合了起来，把严峻的现实与壮丽的前景结合了起来，使这部电视剧具有了一种凝重的艺术风格和感人的艺术力量。	它 把 建设 工地 的 宏大 场景 与 对 人 的 细致 入微 的 性格 刻画 和 心理 描写 结合 了 起来 ， 把 尖锐 复杂 的 政治 斗争 与 人物 的 性格 冲突 结合 了 起来 ， 把 严峻 的 现实 与 壮丽 的 前景 结合 了 起来 ， 使 这 部 电视剧 具有 了 一种 凝重 的 艺术 风格 和 感人 的 艺术 力量 。
这种障碍，不只在戏剧结构与谋篇布局的难度上，更在创作主体的历史观念与美学观念的更新上。	这种 障碍 ， 不只 在 戏剧 结构 与 谋 篇 布局 的 难度 上 ， 更 在 创作 主体 的 历史 观念 与 美学 观念 的 更新 上 。
根据已获奖的同名长篇小说改编的电视剧《人间正道》的拍摄成功，的确给改革题材的影视创作带来了新的冲击，提供了新的启示。	根据 已 获奖 的 同名 长篇小说 改编 的 电视剧 《 人间 正道 》 的 拍摄 成功 ， 的确 给 改革 题材 的 影视 创作 带来 了 新 的 冲击 ， 提供 了 新 的 启示 。
另外，代价的承担者也截然不同。	另外 ， 代价 的 承担 者 也 截然不同 。
因此，不能简单地把群众听话看成自己在群众中有威信。	因此 ， 不能 简单 地 把 群众 听话 看成 自己 在 群众 中 有 威信 。
但仅仅自身廉洁，不贪不占，是不是就算维护了群众利益？	但 仅仅 自身 廉洁 ， 不 贪 不 占 ， 是不是 就算 维护 了 群众 利益 ？
群众路线是我们党的根本工作路线。	群众路线 是 我们 党 的 根本 工作 路线 。
其对历届党章作了整体论述，人们从中可对党章的发展和党的建设的历程有一个系统的了解。	其 对 历届 党章 作 了 整体 论述 ， 人们 从中 可 对 党章 的 发展 和 党 的 建设 的 历程 有 一个 系统 的 了解 。
该书阐明了学习和研究党章的重要意义、原则和方法，对如何学习和研究党章有一定的指导意义。	该 书 阐明 了 学习 和 研究 党章 的 重要 意义 、 原则 和 方法 ， 对 如何 学习 和 研究 党章 有 一定 的 指导 意义 。
大力普及宣传金融基本知识和金融法律知识，增强金融风险意识和金融法治意识。	大力 普及 宣传 金融 基本 知识 和 金融 法律 知识 ， 增强 金融 风险 意识 和 金融 法治 意识 。
理顺政府与企业和银行的法律关系。	理顺 政府 与 企业 和 银行 的 法律 关系 。
建议加快银行、信托、证券、保险、信用社等行业的自律制度建设，建立健全全国同业公会，制定同业公约，规范、协调经营行为，以切实加强金融行业的自律约束。	建议 加快 银行 、 信托 、 证券 、 保险 、 信用社 等 行业 的 自律 制度 建设 ， 建立 健全 全国 同业公会 ， 制定 同业 公约 ， 规范 、 协调 经营 行为 ， 以 切实 加强 金融 行业 的 自律 约束 。
要树立人民银行金融监管的权威地位，强化人民银行的检查权、管理权、处罚权。	要 树立 人民银行 金融 监管 的 权威 地位 ， 强化 人民银行 的 检查 权 、 管理 权 、 处罚 权 。
目前我国实行的是中国人民银行和中国证监会的金融监管体系。	目前 我国 实行 的 是 中国人民银行 和 中国证监会 的 金融 监管 体系 。
必须充实金融执法队伍，提高金融执法人员的素质。	必须 充实 金融 执法 队伍 ， 提高 金融 执法 人员 的 素质 。
同时，还应加强研究法律、法规的可操作性问题。	同时 ， 还 应 加强 研究 法律 、 法规 的 可 操作 性 问题 。
鉴于我国金融法制建设的现状，建议加快、加强证券、信托、期货立法，健全、完善我国金融法律体系，尽快改变金融市场重要法律、法规不全，某些重要金融活动无法可依的现象。	鉴于 我国 金融 法制 建设 的 现状 ， 建议 加快 、 加强 证券 、 信托 、 期货 立法 ， 健全 、 完善 我国 金融 法律 体系 ， 尽快 改变 金融市场 重要 法律 、 法规 不 全 ， 某些 重要 金融 活动 无法 可 依 的 现象 。
还有最重要的是强化宏观调控，继续实行适度从紧的财政货币政策，以及积极稳健的外贸、外汇政策。	还有 最 重要 的 是 强化 宏观调控 ， 继续 实行 适度 从 紧 的 财政 货币 政策 ， 以及 积极 稳健 的 外贸 、 外汇 政策 。
要通过加强金融法治，把一切金融活动纳入规范化和法制化轨道。	要 通过 加强 金融 法治 ， 把 一切 金融 活动 纳入 规范化 和 法制 化 轨道 。
化解金融风险隐患，依法治理金融。	化解 金融 风险 隐患 ， 依法 治理 金融 。
第四，人民币目前还没有实现在资本项目下的自由兑换，国际游资对我国的冲击受到限制。	第 四 ， 人民币 目前 还 没有 实现 在 资本 项目 下 的 自由 兑换 ， 国际 游资 对 我国 的 冲击 受到 限制 。
实践证明，这些决策和措施为防范金融风险创造了有利条件。	实践 证明 ， 这些 决策 和 措施 为 防范 金融 风险 创造 了 有利 条件 。
重视国内金融隐患，依法治理金融，保障金融安全	重视 国内 金融 隐患 ， 依法 治理 金融 ， 保障 金融 安全
除此之外，还出现了许多区域性的金融监管委员会。	除此之外 ， 还 出现 了 许多 区域性 的 金融 监管 委员会 。
随着金融风险在国家之间相互转移、扩散的趋势不断加强，加强金融监管的国际合作变得日益重要和迫切，全球性统一监管成为大势所趋。	随着 金融 风险 在 国家 之间 相互 转移 、 扩散 的 趋势 不断 加强 ， 加强 金融 监管 的 国际 合作 变得 日益 重要 和 迫切 ， 全球性 统一 监管 成为 大势所趋 。
第三，全球金融一体化带动金融监管全球化。	第 三 ， 全球 金融 一体化 带动 金融 监管 全球化 。
这一系统不仅具有明确的责任和目标，而且还须具备完善的银行业监管法律体系，监管机构依法监管，被监管者的正当权利受法律保护，监管者和被监管者都受到法律约束。	这 一 系统 不仅 具有 明确 的 责任 和 目标 ， 而且 还 须 具备 完善 的 银行业 监管 法律 体系 ， 监管 机构 依法 监管 ， 被 监管 者 的 正当 权利 受 法律 保护 ， 监管 者 和 被 监管 者 都 受到 法律 约束 。
首先，监管本身不能也不应绝对保证不出现银行倒闭；其次，在缺乏稳健的宏观经济政策的情况下，银行监管者的任务实际上是难以完成的。	首先 ， 监管 本身 不能 也 不 应 绝对 保证 不 出现 银行 倒闭 ； 其次 ， 在 缺乏 稳健 的 宏观经济 政策 的 情况 下 ， 银行 监管 者 的 任务 实际上 是 难以 完成 的 。
事实上，国际上各种监管机构一方面不断颁布新的协定和文件，使金融监管紧跟市场；另一方面，新的金融工具层出不穷并形成新的市场，从而不断提出新的监管课题。	事实上 ， 国际 上 各种 监管 机构 一方面 不断 颁布 新 的 协定 和 文件 ， 使 金融 监管 紧跟 市场 ； 另一方面 ， 新 的 金融 工具 层出不穷 并 形成 新 的 市场 ， 从而 不断 提出 新 的 监管 课题 。
为此，各国在加强国际金融服务贸易立法的同时，又加强了国际金融监管立法。	为此 ， 各国 在 加强 国际 金融 服务 贸易 立法 的 同时 ， 又 加强 了 国际 金融 监管 立法 。
世界金融一体化条件下的国际金融监管立法。	世界 金融 一体化 条件 下 的 国际 金融 监管 立法 。
英国金融动荡后，英国通过立法授予英格兰银行货币政策决定权。	英国 金融 动荡 后 ， 英国 通过 立法 授予 英格兰银行 货币 政策 决定 权 。
因此对金融问题的整治，同样需要经济手段、法律手段、行政手段的综合运用。	因此 对 金融 问题 的 整治 ， 同样 需要 经济 手段 、 法律 手段 、 行政 手段 的 综合 运用 。
在这个基础上强调的是有效监管。	在 这个 基础 上 强调 的 是 有效 监管 。
实际上，放松监管要求的是利率自由化和国内金融市场的开放。	实际上 ， 放松 监管 要求 的 是 利率 自由化 和 国内 金融市场 的 开放 。
随着全球以金融自由化、金融国际化、金融一体化、金融证券化为特征的金融变革不断发展，各国法律制度对金融立法同样经历了从管制到监管和放松监管的立法变化。	随着 全球 以 金融 自由化 、 金融 国际化 、 金融 一体化 、 金融 证券 化 为 特征 的 金融 变革 不断 发展 ， 各国 法律 制度 对 金融 立法 同样 经历 了 从 管制 到 监管 和 放松 监管 的 立法 变化 。
那么，在金融法制上为什么会形成这种缺陷？	那么 ， 在 金融 法制 上 为什么 会 形成 这种 缺陷 ？
因此，维护金融安全，已成为各国金融法的一个基本原则。	因此 ， 维护 金融 安全 ， 已 成为 各国 金融 法 的 一个 基本原则 。
因此，进一步规范农村合作基金会的管理已刻不容缓。	因此 ， 进一步 规范 农村 合作 基金会 的 管理 已 刻不容缓 。
然而，现实中许多农村合作基金会偏离了办会宗旨，变相进行营利活动，非法集资、违章放贷的情况较为普遍，客观上扰乱了农村经济秩序。	然而 ， 现实 中 许多 农村 合作 基金会 偏离 了 办 会 宗旨 ， 变相 进行 营利 活动 ， 非法 集资 、 违章 放贷 的 情况 较为 普遍 ， 客观 上 扰乱 了 农村 经济 秩序 。
农业部、中国人民银行联合发出的《关于加强农村合作基金会管理的通知》中，确立了农村合作基金会的办会宗旨是：为入股会员服务，为农业、为农民服务，不以营利为目的。	农业部 、 中国人民银行 联合 发出 的 《 关于 加强 农村 合作 基金会 管理 的 通知 》 中 ， 确立 了 农村 合作 基金会 的 办 会 宗旨 是 ： 为 入股 会员 服务 ， 为 农业 、 为 农民 服务 ， 不 以 营利 为 目的 。
一周后病甲软化，消除病甲后局部外用抗真菌软膏。	一周 后 病 甲 软化 ， 消除 病 甲 后 局部 外用 抗 真菌 软膏 。
甲癣应与并发的手足癣同时治疗，否则还会再感染。	甲 癣 应 与 并发 的 手足 癣 同时 治疗 ， 否则 还 会 再 感染 。
适应大量的、频繁的人口流动的需要，建立动态的行政管理模式。	适应 大量 的 、 频繁 的 人口 流动 的 需要 ， 建立 动态 的 行政管理 模式 。
在继续加强公民思想道德教育的同时，把法制作为社会控制的主要手段。	在 继续 加强 公民 思想 道德 教育 的 同时 ， 把 法制 作为 社会 控制 的 主要 手段 。
我国城里人和乡下人生活方式、思想观念差异较大，彼此间又相互隔绝，往往因为一些小事发生误会。	我国 城里人 和 乡下人 生活方式 、 思想 观念 差异 较大 ， 彼此 间 又 相互 隔绝 ， 往往 因为 一些 小事 发生 误会 。
为了做到对症下药，我们先从分析产生问题的原因入手。	为了 做到 对症下药 ， 我们 先 从 分析 产生 问题 的 原因 入手 。
重视民工违法犯罪问题（外来务工青年园地）	重视 民工 违法 犯罪 问题 （ 外来 务工 青年 园地 ）
求异思维恰恰是学生能在科学领域有所创新的基本素质。	求 异 思维 恰恰 是 学生 能 在 科学 领域 有所 创新 的 基本 素质 。
其实，根据画面显示的内容，这两题都不能算错。	其实 ， 根据 画面 显示 的 内容 ， 这 两 题 都 不能 算 错 。
银行主要对贷款者买卖行为、开发商资信以及贷款者收入是否属实等作进一步的审查。	银行 主要 对 贷款 者 买卖 行为 、 开发商 资 信 以及 贷款 者 收入 是否 属实 等 作 进一步 的 审查 。
资金管理部门对贷款者进行初审合格后，委托银行对其进行详审。	资金 管理 部门 对 贷款 者 进行 初审 合格 后 ， 委托 银行 对 其 进行 详 审 。
资金管理部门将根据实际情况确定合理的贷款金额及期限。	资金 管理 部门 将 根据 实际情况 确定 合理 的 贷款 金额 及 期限 。
北京住房公积金贷款办法（政策法规咨询）	北京 住房 公积金 贷款 办法 （ 政策 法规 咨询 ）
我们认为，学习中央精神、了解国内外大事最权威的是人民日报，对实际工作最有指导意义的是人民日报，职工生活的良师益友是人民日报。	我们 认为 ， 学习 中央 精神 、 了解 国内外 大事 最 权威 的 是 人民日报 ， 对 实际 工作 最 有 指导 意义 的 是 人民日报 ， 职工 生活 的 良师益友 是 人民日报 。
同时，我们注重发挥人民日报的宣传教育作用。	同时 ， 我们 注重 发挥 人民日报 的 宣传 教育 作用 。
如今我们发展了，但是我们决不骄傲，更要集中力量提高产品质量，把服务搞好。	如今 我们 发展 了 ， 但是 我们 决不 骄傲 ， 更 要 集中 力量 提高 产品 质量 ， 把 服务 搞好 。
海外的许多侨胞和国际友人都爱看人民日报，希望在海外逐步扩大发行，更好地发挥宣传舆论作用。	海外 的 许多 侨胞 和 国际 友人 都 爱 看 人民日报 ， 希望 在 海外 逐步 扩大 发行 ， 更 好 地 发挥 宣传 舆论 作用 。
我们期待着与大家一起，为共同推动中国报业技术发展而努力！	我们 期待 着 与 大家 一起 ， 为 共同 推动 中国 报业 技术 发展 而 努力 ！
我们还成功地进行了彩色报纸、卫星远程传版等方面的合作，这些技术今天都已为其他报社广泛采用。	我们 还 成功 地 进行 了 彩色 报纸 、 卫星 远程 传 版 等 方面 的 合作 ， 这些 技术 今天 都 已 为 其他 报社 广泛 采用 。
我们看到，今天的人民日报，已经形成技术领先、立足报业多种经营的报业经济实体，不断推动着我国报业经济的发展。	我们 看到 ， 今天 的 人民日报 ， 已经 形成 技术 领先 、 立足 报业 多种 经营 的 报业 经济 实体 ， 不断 推动 着 我国 报业 经济 的 发展 。
在我们山区，农民把人民日报称作“知心朋友”，经常看人民日报使我们受益匪浅。	在 我们 山区 ， 农民 把 人民日报 称作 “ 知心 朋友 ” ， 经常 看 人民日报 使 我们 受益匪浅 。
人民日报实事求是的报道，以及理论与实际相结合的文章，具有很强的指导意义和教育意义，一些专题报道详尽、集中，对人们认识了解某一方面、某一领域的专项内容有很大的帮助。	人民日报 实事求是 的 报道 ， 以及 理论 与 实际 相 结合 的 文章 ， 具有 很 强 的 指导 意义 和 教育 意义 ， 一些 专题 报道 详尽 、 集中 ， 对 人们 认识 了解 某 一方面 、 某 一 领域 的 专项 内容 有 很 大 的 帮助 。
风格严谨、文章质量高是许多人对人民日报的一致看法。	风格 严谨 、 文章 质量 高 是 许多 人 对 人民日报 的 一致 看法 。
作为国内第一大报，人民日报把党和国家的方针、政策渗透到字里行间，统一着人们的思想，澄清各种各样的模糊认识。	作为 国内 第一 大 报 ， 人民日报 把 党 和 国家 的 方针 、 政策 渗透 到 字里行间 ， 统一 着 人们 的 思想 ， 澄清 各种各样 的 模糊 认识 。
作为一张高质量的报纸，人民日报在唐山有众多的读者。	作为 一 张 高质量 的 报纸 ， 人民日报 在 唐山 有 众多 的 读者 。
人民日报以自己宣传的权威性和贴近群众、贴近生活的生动性、可读性，赢得了全国广大读者的爱戴。	人民日报 以 自己 宣传 的 权威性 和 贴近 群众 、 贴近 生活 的 生动 性 、 可读性 ， 赢得 了 全国 广大 读者 的 爱戴 。
加强财政管理必须与深化改革、法规建设和转变财政职能结合起来，着力解决执法不严和监督不力问题，健全涵盖预算收支各环节的全方位的管理机制，逐步强化财政对社会保障、政策性金融、政府性基金等所有属于政府性资金的监督管理。	加强 财政 管理 必须 与 深化 改革 、 法规 建设 和 转变 财政 职能 结合 起来 ， 着力 解决 执法 不 严 和 监督 不力 问题 ， 健全 涵盖 预算 收支 各 环节 的 全方位 的 管理 机制 ， 逐步 强化 财政 对 社会保障 、 政策 性 金融 、 政府 性 基金 等 所有 属于 政府 性 资金 的 监督 管理 。
要加大对走私和出口骗税的打击力度。	要 加大 对 走私 和 出口 骗 税 的 打击 力度 。
要大力推进依法治税，坚决制止随意减免税收和拖欠税款。	要 大力 推进 依法 治 税 ， 坚决 制止 随意 减免 税收 和 拖欠 税款 。
对政府办公用房、办公设备、公用汽车、大型医疗设备、国防装备和设施，适当加大政策采购数额，实行国货优先原则。	对 政府 办公 用 房 、 办公 设备 、 公用 汽车 、 大型 医疗 设备 、 国防 装备 和 设施 ， 适当 加大 政策 采购 数额 ， 实行 国货 优先 原则 。
适当增加国债发行规模，进行公共项目投资。	适当 增加 国债 发行 规模 ， 进行 公共 项目 投资 。
财政在政策上和财力上要鼓励扩大出口信贷和出口信用保险规模。	财政 在 政策 上 和 财力 上 要 鼓励 扩大 出口 信贷 和 出口 信用 保险 规模 。
适当减免用于中低收入阶层住房建设的房地产规费。	适当 减免 用于 中 低收入 阶层 住房 建设 的 房地产 规 费 。
对部分高新技术成果产业化项目，可有选择地实行财政贴息或风险担保。	对 部分 高新技术 成果 产业化 项目 ， 可 有 选择 地 实行 财政 贴息 或 风险 担保 。
加大政府投资的力度和速度，积极引导企业、个人社会投资和国外投资。	加大 政府 投资 的 力度 和 速度 ， 积极 引导 企业 、 个人 社会 投资 和 国外 投资 。
减轻企业和居民负担的重点要放在清费改税上。	减轻 企业 和 居民 负担 的 重点 要 放 在 清 费 改 税 上 。
财政启动经济的思路、原则和措施	财政 启动 经济 的 思路 、 原则 和 措施
为此，我们要采取适当灵活的政策措施，提前准备财政调控预案，把国家财政运作置于宏观经济的大背景之中。	为此 ， 我们 要 采取 适当 灵活 的 政策 措施 ， 提前 准备 财政 调控 预案 ， 把 国家 财政 运作 置于 宏观经济 的 大 背景 之中 。
我国财政具备一定的宏观调控能力。	我国 财政 具备 一定 的 宏观调控 能力 。
同时也应看到，我国经济今后仍存在较快发展的潜能。	同时 也 应 看到 ， 我国 经济 今后 仍 存在 较 快 发展 的 潜能 。
但我国现阶段尚不宜采取减税以刺激经济的办法。	但 我国 现阶段 尚 不宜 采取 减税 以 刺激 经济 的 办法 。
银行降息对扩大社会资金需求的边际效应有所减弱。	银行 降息 对 扩大 社会 资金 需求 的 边际 效应 有所 减弱 。
在市场经济体制下，政府对经济的调控主要是价值形态的调控，财政政策和货币政策是政府最重要的宏观调控手段。	在 市场经济 体制 下 ， 政府 对 经济 的 调控 主要 是 价值 形态 的 调控 ， 财政 政策 和 货币 政策 是 政府 最 重要 的 宏观调控 手段 。
对策的要点是增发国债，增加政府（主要是中央政府）支出和减税以刺激需求。	对策 的 要点 是 增 发 国债 ， 增加 政府 （ 主要 是 中央政府 ） 支出 和 减税 以 刺激 需求 。
实施这个计划后经济形势迅速好转。	实施 这个 计划 后 经济 形势 迅速 好转 。
在西方发达国家，财政启动经济一般采取减少税收、增发国债、增加支出和扩大赤字的办法。	在 西方 发达国家 ， 财政 启动 经济 一般 采取 减少 税收 、 增 发 国债 、 增加 支出 和 扩大 赤字 的 办法 。
启动经济需要财政支出和财政政策作用	启动 经济 需要 财政 支出 和 财政 政策 作用
调控方式相应地从抑制社会需求，增加有效供给，转向合理启动社会有效需求。	调控 方式 相应 地 从 抑制 社会 需求 ， 增加 有效 供给 ， 转向 合理 启动 社会 有效 需求 。
宏观调控的重点相应地要从过去的抑制通货膨胀转向依靠结构改善，启动经济适度增长。	宏观调控 的 重点 相应 地 要 从 过去 的 抑制 通货膨胀 转向 依靠 结构 改善 ， 启动 经济 适度 增长 。
在当前经济形势下，政府宏观调控的任务、重点、方式、手段和具体措施当有新的调整。	在 当前 经济 形势 下 ， 政府 宏观调控 的 任务 、 重点 、 方式 、 手段 和 具体 措施 当 有 新 的 调整 。
而调整经济结构、提高国民经济整体素质是长期任务。	而 调整 经济 结构 、 提高 国民经济 整体 素质 是 长期 任务 。
消费需求方面，在城乡居民生活继续改善的同时，由于近年来居民的收入增幅有所降低，对今后的住房、医疗和失业等制度改革有强烈预期，不能寄大的期望。	消费 需求 方面 ， 在 城乡 居民 生活 继续 改善 的 同时 ， 由于 近年来 居民 的 收入 增幅 有所 降低 ， 对 今后 的 住房 、 医疗 和 失业 等 制度 改革 有 强烈 预期 ， 不能 寄 大 的 期望 。
随着国民经济“软着陆”的成功实现，宏观经济形势已发生明显变化。	随着 国民经济 “ 软着陆 ” 的 成功 实现 ， 宏观经济 形势 已 发生 明显 变化 。
目前，我国宏观经济正处于重要历史转折时期。	目前 ， 我国 宏观经济 正 处于 重要 历史 转折 时期 。
我国宏观调控面临的形势出现新变化	我国 宏观调控 面临 的 形势 出现 新 变化
●国外经验表明：减少税收、增发国债、增加支出和扩大赤字是重要财政手段。	● 国外 经验 表明 ： 减少 税收 、 增 发 国债 、 增加 支出 和 扩大 赤字 是 重要 财政 手段 。
●在市场经济体制下，政府对经济的调控主要是价值形态的调控。	● 在 市场经济 体制 下 ， 政府 对 经济 的 调控 主要 是 价值 形态 的 调控 。
适当采取刺激有效需求的政策措施，是启动经济，实现国民经济持续、快速、健康发展的重要保证。	适当 采取 刺激 有效 需求 的 政策 措施 ， 是 启动 经济 ， 实现 国民经济 持续 、 快速 、 健康 发展 的 重要 保证 。
显然，这将是一个需要较长时间的过程。	显然 ， 这 将 是 一个 需要 较 长 时间 的 过程 。
随着企业技术进步，产品、产业结构和经济结构的不断调整，就业结构调整与人员流动就必不可免。	随着 企业 技术 进步 ， 产品 、 产业 结构 和 经济 结构 的 不断 调整 ， 就业 结构 调整 与 人员 流动 就 必 不可 免 。
随着社会主义市场经济体制的建立，那种传统就业模式必将为劳动力全方位进入市场的新的就业方式所取代。	随着 社会主义 市场经济 体制 的 建立 ， 那种 传统 就业 模式 必将 为 劳动力 全方位 进入 市场 的 新 的 就业 方式 所 取代 。
为什么是『长远战略问题』（学习通讯）	为什么 是 『 长远 战略 问题 』 （ 学习 通讯 ）
因此，必须处理好政府与企业的关系。	因此 ， 必须 处理 好 政府 与 企业 的 关系 。
着力于机制转换，处理好政府与企业的关系。	着力 于 机制 转换 ， 处理 好 政府 与 企业 的 关系 。
注重素质调整，处理好“纠偏”与“升级”的关系。	注重 素质 调整 ， 处理 好 “ 纠偏 ” 与 “ 升级 ” 的 关系 。
坚持可持续发展，处理好当前与长远的关系。	坚持 可持续发展 ， 处理 好 当前 与 长远 的 关系 。
结构调整从一定意义上讲是利益的调整。	结构 调整 从 一定 意义 上 讲 是 利益 的 调整 。
树立全局观念，处理好局部与整体的关系。	树立 全局 观念 ， 处理 好 局部 与 整体 的 关系 。
搞好产业定位，处理好优势与劣势的关系。	搞好 产业 定位 ， 处理 好 优势 与 劣势 的 关系 。
宋代欧阳修也说过：『不修其身，虽君子而为小人；能修其身，虽小人而为君子。	宋代 欧阳修 也 说 过 ： 『 不 修 其 身 ， 虽 君子 而 为 小人 ； 能 修 其 身 ， 虽 小人 而 为 君子 。
』意思是说，君子向上进取，小人向下沉沦。	』 意思 是 说 ， 君子 向上 进取 ， 小人 向下 沉沦 。
